,FIPS,Population_2020,Obesity_2020,ExcessiveDrinking,Unemployment,PhysicalInactivity,College,PhysicalDistress,MentalDistress,FI,HouseBurden,PCP,MHP,TrafficVolume,StateAbbr,Population_2022,TotalPop18plus,Obesity,Diabetes,Depression,BingeDrink,Conservative Protestant,Black Protestant,Orthodox Christian,Mainline Protestant,Other,Other Christian,Catholic,Judaism,Latter-day Saints,Hinduism,Jehovah’s Witnesses,Buddhism,Islam,Series_Complete_Yes,county_fips,DEMOCRAT_2024,REPUBLICAN_2024,Suicide,FFR20,FSR20
2158,48321,36791,13870.207000000002,6130.59383362867,2253.7533112694864,12398.567000000003,4080,4796.69384877938,4894.9689334164605,6200,1952,14.0,15.0,87,TX,36125,26715,11006.58,4060.6800000000003,6438.3150000000005,4648.41,9616.0,440.0,0.0,1663.0,0.0,0.0,0.0,0.0,329.0,0.0,438.0,0.0,0.0,17387,48321.0,3231,9957,7,20,29
2159,48323,58098,22251.534,8996.585192947981,4703.718020924077,17138.91,7424,9522.8421168066,8426.48673977616,5740,2070,15.0,17.0,178,TX,57843,40075,18113.9,7934.85,8696.275,6492.150000000001,3131.0,1200.0,0.0,534.0,0.0,0.0,0.0,0.0,906.0,0.0,1220.0,0.0,0.0,61619,48323.0,6373,9285,11,35,10
2160,48325,50869,17193.722,9563.86605651477,1757.271312824937,12920.725999999999,6736,5714.324227685711,5864.32396049045,4440,1348,14.0,17.0,75,TX,53723,41605,16766.815,5450.255,9319.519999999999,7863.344999999999,6677.0,0.0,0.0,1687.0,0.0,0.0,0.0,0.0,411.0,0.0,744.0,0.0,0.0,29343,48325.0,6950,17464,13,31,30
2161,48329,171238,59077.11,37370.491439253296,3594.630131848582,43323.21400000001,29677,17558.65472108042,18574.17148628228,16420,5498,59.0,148.0,283,TX,171999,121819,46778.496,14618.28,26434.722999999998,22536.515,59473.0,13086.0,0.0,4341.0,0.0,81.0,0.0,0.0,3458.0,300.0,1722.0,0.0,782.0,78362,48329.0,11351,46944,31,158,114
2162,48331,24797,8778.137999999999,4135.27424371686,1362.0323101737001,7637.476,2560,2954.74569965012,3198.75934350749,4120,803,2.0,8.0,76,TX,25628,19779,7417.125,2413.038,4786.518,3817.347,7029.0,76.0,0.0,1814.0,0.0,0.0,0.0,0.0,206.0,0.0,116.0,0.0,0.0,11364,48331.0,2331,8691,9,18,16
2163,48333,0,0.0,0.0,0.0,0.0,367,0.0,0.0,690,193,2.0,5.0,60,TX,4500,3603,1257.447,392.72700000000003,882.735,738.615,3006.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117,48333.0,310,2418,0,3,3
2164,48335,0,0.0,0.0,0.0,0.0,1005,0.0,0.0,1080,164,4.0,1e-06,26,TX,8943,7154,2940.2940000000003,1037.33,1538.1100000000001,1344.9520000000002,2895.0,76.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097,48335.0,352,2144,4,6,6
2165,48337,0,0.0,0.0,0.0,0.0,2272,0.0,0.0,3270,705,6.0,5.0,38,TX,21063,16337,6077.3640000000005,1780.7330000000002,4198.6089999999995,3300.0739999999996,5770.0,126.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,7053,48337.0,1208,9825,9,12,11
2166,48339,590188,154039.068,119125.35182445742,22165.94025102753,131021.736,96575,61653.46671409592,65918.85359147724,73710,20379,354.0,486.0,207,TX,678490,504679,178656.36599999998,55514.69,116076.17,96393.689,127323.0,1906.0,71.0,39678.0,0.0,327.0,0.0,473.0,13910.0,9309.0,5674.0,0.0,7545.0,348112,48339.0,82277,221964,116,411,352
2167,48341,0,0.0,0.0,0.0,0.0,2722,0.0,0.0,2480,462,10.0,3.0,115,TX,20996,14521,5663.1900000000005,2308.839,3325.3089999999997,2541.175,9599.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,329.0,0.0,256.0,0.0,130.0,10026,48341.0,860,4458,2,15,18
2168,48343,0,0.0,0.0,0.0,0.0,1413,0.0,0.0,2770,455,2.0,3.0,52,TX,12083,9292,3772.552,1189.376,2267.248,1691.144,14082.0,1156.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,5419,48343.0,1312,4092,2,8,8
2169,48347,65080,23168.48,12139.349628508,2540.01597277648,18612.88,8204,8679.246387700801,9085.7879247464,14130,3576,46.0,64.0,47,TX,64862,49902,20260.212000000003,6537.161999999999,12375.696000000002,8732.85,19610.0,4298.0,15.0,2262.0,0.0,0.0,0.0,0.0,906.0,0.0,458.0,0.0,206.0,30442,48347.0,7690,17575,12,45,31
2170,48349,49475,15040.4,8481.300871082,1827.600177738175,12269.800000000001,5806,6247.712170686,6646.16881195,8270,1835,22.0,32.0,102,TX,54636,40291,17043.092999999997,5600.4490000000005,9750.422,7292.671000000001,13622.0,1630.0,0.0,3550.0,0.0,0.0,0.0,0.0,453.0,0.0,472.0,0.0,0.0,23145,48349.0,4708,14983,11,34,18
2171,48353,0,0.0,0.0,0.0,0.0,1632,0.0,0.0,2150,444,4.0,9.0,100,TX,14473,10779,4505.621999999999,1552.1760000000002,2662.413,1907.8829999999998,3907.0,240.0,0.0,1338.0,0.0,0.0,0.0,0.0,329.0,0.0,232.0,0.0,0.0,6204,48353.0,1020,4048,7,14,10
2172,48355,362151,118423.37700000001,72096.49036943857,16904.78800938206,90175.599,56246,43388.74703166237,45239.98748950152,41660,17445,299.0,418.0,517,TX,351674,267986,117913.84,41537.83,66996.5,55473.102000000006,56400.0,2706.0,275.0,9570.0,0.0,119.0,0.0,378.0,2964.0,1050.0,4954.0,0.0,391.0,212993,48355.0,53248,67201,59,306,305
2173,48357,0,0.0,0.0,0.0,0.0,1338,0.0,0.0,1030,359,4.0,3.0,73,TX,9606,6724,2602.188,921.1879999999999,1553.2440000000004,1217.044,4366.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,206.0,0.0,98.0,0.0,0.0,3826,48357.0,269,2723,1,4,7
2174,48361,83776,34180.608,15450.420433817602,4800.356937957505,31834.88,12113,9401.94949867712,10632.63462657088,15950,2794,18.0,18.0,154,TX,84934,63528,26427.648000000005,7496.304,16644.336,12515.016,30186.0,2112.0,0.0,2557.0,0.0,0.0,0.0,0.0,1812.0,0.0,600.0,0.0,0.0,30868,48361.0,5945,30191,17,54,41
2175,48363,28792,9242.232000000002,5195.21084605168,967.977488138832,8695.184000000001,2743,3514.89992611864,3812.2474974052,4690,1602,12.0,6.0,51,TX,29239,22471,8291.799,2629.107,5662.692,4224.548,11212.0,160.0,0.0,863.0,0.0,0.0,0.0,0.0,329.0,0.0,246.0,0.0,0.0,10983,48363.0,2143,11093,6,30,28
2176,48365,0,0.0,0.0,0.0,0.0,3256,0.0,0.0,4510,735,8.0,2.0,18,TX,22677,17450,6683.35,2163.8,4432.3,3367.85,7353.0,1194.0,0.0,1344.0,0.0,0.0,0.0,0.0,206.0,0.0,328.0,0.0,0.0,8857,48365.0,1905,9500,4,13,4
2177,48367,138447,48318.003,26857.97564857047,4304.81635773993,41257.206,19248,13381.245333004004,15422.609581326451,17560,4385,59.0,74.0,82,TX,165834,125179,46065.871999999996,12517.9,29041.528,27414.200999999997,42772.0,510.0,0.0,6668.0,0.0,0.0,0.0,0.0,2470.0,0.0,1100.0,0.0,0.0,67807,48367.0,14872,75168,39,89,67
2178,48369,0,0.0,0.0,0.0,0.0,980,0.0,0.0,910,245,2.0,1e-06,92,TX,9620,6963,2785.2000000000003,1044.45,1608.4530000000002,1267.2659999999998,3552.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,3935,48369.0,368,2123,0,4,6
2179,48371,0,0.0,0.0,0.0,0.0,1580,0.0,0.0,1290,260,7.0,4.0,64,TX,14735,11074,4651.08,1782.9140000000002,2248.0220000000004,1993.32,1905.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,206.0,0.0,376.0,0.0,0.0,9317,48371.0,1144,3042,6,8,14
2180,48373,50155,21917.735,9005.9461182915,2522.605342593385,15497.895,4591,6174.60319284025,6509.672038702,8880,1881,29.0,21.0,56,TX,53255,42519,17177.676,6037.697999999999,9906.927000000001,7738.458,7510.0,2568.0,0.0,2237.0,0.0,0.0,0.0,0.0,206.0,0.0,738.0,0.0,0.0,25707,48373.0,4910,19216,17,22,24
2181,48375,118323,43542.863999999994,20520.51435405171,3451.1581625350414,32893.794,15583,15991.20137181456,15888.540576709618,20070,6515,90.0,240.0,359,TX,115645,84948,32789.928,12997.044000000002,20047.728,14526.108,57435.0,1920.0,200.0,3836.0,0.0,0.0,0.0,0.0,1359.0,0.0,1812.0,339.0,982.0,55938,48375.0,8748,23007,27,120,119
2182,48377,0,0.0,0.0,0.0,0.0,744,0.0,0.0,970,222,2.0,3.0,46,TX,5939,4338,1917.3960000000002,854.5859999999999,1019.4300000000001,668.052,618.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,6449,48377.0,1289,686,0,4,9
2183,48379,0,0.0,0.0,0.0,0.0,1152,0.0,0.0,1810,405,2.0,5.0,37,TX,12823,10285,3856.875,1162.2050000000002,2663.815,2098.14,4551.0,150.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675,48379.0,869,5649,1,8,8
2184,48381,136005,36993.36,28124.88550249005,3568.9998599023047,36177.33,26646,13480.416834156029,15330.6684715965,17490,4299,80.0,119.0,155,TX,146140,111558,37818.162,11602.032,27443.268000000004,22311.600000000002,54669.0,120.0,900.0,5574.0,0.0,116.0,0.0,0.0,2470.0,0.0,726.0,0.0,391.0,65717,48381.0,12935,53314,30,96,66
2185,48387,0,0.0,0.0,0.0,0.0,1344,0.0,0.0,2480,513,2.0,4.0,37,TX,11542,9187,3665.613,1194.31,2296.75,1681.221,3753.0,150.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,5026,48387.0,1103,4682,0,4,5
2186,48389,0,0.0,0.0,0.0,0.0,1767,0.0,0.0,1040,282,6.0,1.0,165,TX,12905,9729,4154.283,1751.22,2052.8190000000004,1741.4909999999998,1695.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,329.0,0.0,236.0,0.0,0.0,14238,48389.0,1070,2340,2,12,13
2187,48391,0,0.0,0.0,0.0,0.0,777,0.0,0.0,940,287,2.0,2.0,119,TX,6632,5157,2098.8990000000003,758.079,1160.325,938.574,2920.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,3758,48391.0,919,2134,2,8,6
2188,48395,0,0.0,0.0,0.0,0.0,1818,0.0,0.0,2930,678,1.0,1.0,93,TX,17153,13048,4945.192,1617.9520000000002,3040.184,2426.9280000000003,5059.0,454.0,0.0,874.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,7693,48395.0,1926,6177,2,8,13
2189,48397,101175,25192.575,21575.9503638885,3257.467325497125,32173.65,18973,9301.49955364635,10715.061952168502,10770,3378,76.0,126.0,171,TX,123208,90880,31717.12,8906.240000000002,19720.96,18903.04,53909.0,120.0,0.0,5508.0,0.0,0.0,0.0,0.0,2470.0,0.0,0.0,303.0,0.0,63645,48397.0,18092,43542,17,97,88
2190,48399,0,0.0,0.0,0.0,0.0,1026,0.0,0.0,1420,333,7.0,4.0,58,TX,9859,7549,2876.1690000000003,943.625,1804.2109999999998,1472.055,4951.0,0.0,0.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,4560,48399.0,452,3580,1,5,9
2191,48401,53988,20947.344,10117.442797120559,2210.7572658881163,17330.148,6827,6855.862116488881,6758.2853546934,9620,1676,11.0,13.0,48,TX,53333,41461,16418.556,5016.781,9577.491000000002,8001.973000000001,11551.0,2236.0,0.0,1802.0,0.0,0.0,0.0,0.0,494.0,0.0,438.0,0.0,0.0,21694,48401.0,4337,17234,14,31,19
2192,48407,28574,8572.2,4800.12481607022,1421.505643337598,7457.814,1760,3533.2087304550405,3858.3397378981003,5010,808,3.0,3.0,29,TX,28348,22429,8567.878,2803.625,5629.679,4283.939,3976.0,386.0,0.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10046,48407.0,2175,10524,6,7,8
2193,48409,66969,26988.506999999998,12077.651534715269,4227.623603839692,22635.521999999997,8431,8189.17583431437,8185.63012779456,8280,2331,18.0,26.0,95,TX,69954,51851,22451.483,7570.246,11925.73,9436.882,10169.0,0.0,0.0,2344.0,0.0,0.0,0.0,0.0,1070.0,0.0,1290.0,1296.0,0.0,37989,48409.0,8025,17337,17,52,47
2194,48411,0,0.0,0.0,0.0,0.0,623,0.0,0.0,870,223,2.0,2.0,50,TX,5824,4715,1857.71,589.375,1089.165,914.71,3283.0,60.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529,48411.0,276,2412,3,6,7
2195,48415,0,0.0,0.0,0.0,0.0,2365,0.0,0.0,2130,341,9.0,4.0,43,TX,16686,12465,4873.8150000000005,1707.705,2941.7400000000002,2343.42,5536.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,329.0,0.0,178.0,0.0,0.0,7855,48415.0,734,4945,1,17,10
2196,48419,0,0.0,0.0,0.0,0.0,2448,0.0,0.0,5280,869,5.0,13.0,39,TX,24008,17824,7290.016,2531.008,4562.944,3065.728,7485.0,2162.0,0.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,9256,48419.0,1741,8164,4,12,10
2197,48423,230184,79183.296,41507.684096994715,8366.785899567049,63530.78400000001,34339,26906.82947317296,29251.998365578558,40500,9782,232.0,263.0,174,TX,241922,183832,72981.304,22795.168,43752.016,34560.416000000005,89338.0,9524.0,170.0,11790.0,0.0,31.0,0.0,254.0,2964.0,0.0,2558.0,0.0,782.0,109818,48423.0,28041,74862,33,209,142
2198,48425,0,0.0,0.0,0.0,0.0,915,0.0,0.0,1480,329,6.0,2.0,54,TX,9757,7702,2557.0640000000003,754.796,1786.864,1632.824,3662.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4178,48425.0,751,4493,0,8,12
2199,48427,64032,24588.288,9104.045141616962,6469.981996391041,17672.832000000002,5717,11856.62377225152,10402.1405926608,8190,1638,13.0,11.0,190,TX,65728,44564,21301.591999999997,9447.568,10205.156,6907.42,2120.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,906.0,0.0,1220.0,0.0,0.0,66524,48427.0,6862,9487,4,37,17
2200,48429,0,0.0,0.0,0.0,0.0,1123,0.0,0.0,1560,282,3.0,2.0,111,TX,9390,7434,2884.3919999999994,951.5520000000001,1784.16,1457.0640000000003,5830.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,3489,48429.0,384,3368,2,6,8
2201,48435,0,0.0,0.0,0.0,0.0,541,0.0,0.0,310,62,3.0,1e-06,72,TX,3217,2444,1016.7040000000001,386.15200000000004,552.344,427.7,1172.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,1674,48435.0,228,1167,0,4,4
2202,48439,2077153,612760.135,387091.52607759216,72540.75712580301,517211.09699999995,363860,223771.5280548532,246391.49326621115,316980,89430,1196.0,2541.0,578,TX,2154595,1611487,607530.599,199824.388,344858.218,272341.30299999996,612431.0,63930.0,5943.0,106617.0,0.0,493.0,0.0,2413.0,28890.0,260.0,18336.0,4984.0,31421.0,1222972,48439.0,384501,426626,339,1803,1315
2203,48441,137521,44006.72,27784.591333114302,4363.005282630949,38505.88,21414,16182.507391185372,17433.76914179801,22660,5760,97.0,227.0,216,TX,145163,109881,40106.565,13515.363000000001,26920.845,20877.39,63973.0,930.0,0.0,8902.0,0.0,12.0,0.0,57.0,1812.0,0.0,1040.0,0.0,0.0,71272,48441.0,13624,41198,28,143,90
2204,48445,0,0.0,0.0,0.0,0.0,1049,0.0,0.0,1460,387,4.0,1.0,119,TX,11567,8332,3566.096,1366.4479999999999,1983.016,1483.096,4197.0,76.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,5231,48445.0,587,2815,3,12,9
2205,48449,0,0.0,0.0,0.0,0.0,3576,0.0,0.0,4990,940,18.0,21.0,84,TX,31208,22394,9002.388,3224.7360000000003,5374.56,3896.556,13262.0,1846.0,0.0,982.0,0.0,0.0,0.0,0.0,329.0,0.0,636.0,0.0,0.0,13222,48449.0,2275,7861,4,26,23
2206,48451,118645,34525.695,23596.7610070892,3751.978929755365,29423.96,18484,13350.772613696701,14019.7157991291,15270,4813,78.0,175.0,181,TX,118892,90530,34039.28,11949.960000000001,21455.61,17743.88,37744.0,1058.0,75.0,5010.0,0.0,0.0,0.0,0.0,1812.0,0.0,1118.0,0.0,0.0,61109,48451.0,11585,33399,19,100,84
2207,48453,1250884,272692.712,314113.13866220106,35360.94789346241,207646.74400000004,318810,116722.30393555731,137581.47420831153,171740,70498,1043.0,3448.0,579,TX,1326436,1062155,312273.57,123209.98,231549.79,226239.015,158845.0,29103.0,1542.0,52001.0,0.0,918.0,0.0,5503.0,9630.0,6773.0,11686.0,7002.0,15968.0,925454,48453.0,398981,170787,183,1026,1043
2208,48455,0,0.0,0.0,0.0,0.0,1367,0.0,0.0,2800,524,2.0,2.0,19,TX,13996,11240,4372.36,1382.52,2821.2400000000002,2124.3599999999997,4928.0,236.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5780,48455.0,1195,6136,3,5,6
2209,48457,0,0.0,0.0,0.0,0.0,1706,0.0,0.0,4150,657,5.0,6.0,30,TX,20030,16124,6497.972,2015.5,4063.248,3095.808,7683.0,90.0,0.0,521.0,0.0,0.0,0.0,0.0,576.0,0.0,194.0,0.0,0.0,8010,48457.0,1249,8286,8,8,7
2210,48459,41386,12746.888,7914.060282039721,1730.50591334955,12415.800000000001,5014,4525.52353369932,5072.63366004514,7270,1330,12.0,16.0,49,TX,42488,32497,13161.285,4094.6220000000003,8774.19,6206.927000000001,11761.0,2272.0,0.0,641.0,0.0,0.0,0.0,0.0,1812.0,0.0,406.0,0.0,391.0,14571,48459.0,2820,16939,7,17,11
2211,48463,0,0.0,0.0,0.0,0.0,3623,0.0,0.0,2430,744,12.0,14.0,141,TX,24940,18364,7639.424,2864.7839999999997,4058.4440000000004,3158.608,5646.0,150.0,0.0,1840.0,0.0,0.0,0.0,0.0,329.0,0.0,326.0,0.0,0.0,14986,48463.0,3218,6482,5,22,20
2212,48465,49018,12352.535999999998,8282.0884292753,2100.25766688695,11911.374000000002,7175,7140.37316258792,6589.8906342031805,4580,1576,14.0,26.0,137,TX,47606,34242,14415.882,5855.3820000000005,7122.336,5889.624000000001,5490.0,200.0,0.0,723.0,0.0,0.0,0.0,0.0,822.0,0.0,704.0,0.0,0.0,35177,48465.0,5282,9162,4,36,22
2213,48467,55970,14552.2,10044.3659026394,1952.9442642989202,15223.84,6381,6119.0934262173005,6895.8115411575,8690,1867,10.0,18.0,30,TX,62859,48523,17516.803,5531.622000000001,13101.210000000001,9510.508,18972.0,912.0,0.0,3079.0,0.0,0.0,0.0,0.0,206.0,0.0,330.0,0.0,0.0,21584,48467.0,3450,24351,13,34,31
2214,48469,92044,33504.016,18442.53895554868,3508.15614479928,27429.112,13204,11104.68022078092,11480.206464354358,11820,3695,72.0,139.0,166,TX,91065,68364,26730.324,9297.504,16338.996,12373.884000000002,20520.0,1160.0,55.0,3443.0,0.0,31.0,0.0,0.0,453.0,0.0,914.0,0.0,206.0,45762,48469.0,9998,25010,17,80,60
2215,48471,72295,25953.905,14416.198523867151,3043.20629951799,22122.27,9152,8971.15058674215,9305.289663773,15950,4096,20.0,40.0,144,TX,78870,67550,28506.100000000002,9659.65,15333.85,12631.85,20980.0,1560.0,0.0,2672.0,0.0,23.0,0.0,0.0,906.0,0.0,454.0,0.0,0.0,35769,48471.0,7461,17515,20,35,40
2216,48473,53626,19358.986,9277.99650331796,2301.656284346554,16892.19,5356,6667.2258255393,6931.23209231878,8770,1902,6.0,12.0,57,TX,61894,47494,19710.010000000002,6221.714,10353.692000000001,8833.884,5196.0,1336.0,0.0,1429.0,0.0,0.0,0.0,0.0,906.0,0.0,416.0,950.0,0.0,23422,48473.0,10183,17077,9,25,16
2217,48475,0,0.0,0.0,0.0,0.0,1369,0.0,0.0,1160,324,3.0,2.0,101,TX,10964,7799,3181.9919999999997,1130.855,1785.9709999999998,1427.217,4336.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,206.0,0.0,322.0,0.0,0.0,4311,48475.0,627,3115,5,7,11
2218,48477,35275,10441.4,6201.914393881751,1289.2840438427,12205.15,3759,3969.3307173235007,4318.6035995477505,5850,1465,21.0,19.0,55,TX,36159,28543,10589.453000000001,3339.531,6621.976,5451.713000000001,7323.0,368.0,0.0,7209.0,0.0,0.0,0.0,0.0,329.0,203.0,274.0,0.0,0.0,18451,48477.0,4058,14020,0,29,41
2219,48479,274847,103892.166,44768.41036706384,10333.90580154742,80530.171,33255,46773.70284393467,41532.39902808387,25250,12132,89.0,87.0,401,TX,267780,184751,76671.66500000001,30114.413000000004,36211.196,31038.168000000005,8412.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,2470.0,0.0,4136.0,0.0,391.0,312768,48479.0,31952,33384,18,203,141
2220,48481,41672,15293.624000000002,7176.90662272632,1548.8845722682402,11168.096000000001,5152,5310.85846663176,5482.06304718008,6250,1763,16.0,17.0,61,TX,41824,31177,12907.278,4333.603,7233.064,5736.567999999999,10695.0,838.0,0.0,2297.0,0.0,0.0,0.0,0.0,329.0,0.0,530.0,0.0,0.0,21151,48481.0,3910,12439,9,35,30
2221,48483,0,0.0,0.0,0.0,0.0,787,0.0,0.0,910,237,2.0,3.0,38,TX,4807,3637,1447.5259999999998,469.17300000000006,920.1610000000001,680.1189999999999,1057.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,2127,48483.0,169,2093,0,5,8
2222,48485,132154,46518.208000000006,23736.019725741182,4511.5757768088915,40703.432,19854,17178.71370925006,17670.067263455858,24410,6806,95.0,199.0,258,TX,129978,100483,39087.886999999995,12761.340999999999,24517.852,20599.015,51007.0,2072.0,50.0,4504.0,0.0,0.0,0.0,0.0,1812.0,0.0,1112.0,0.0,391.0,70745,48485.0,12237,31818,35,107,87
2223,48487,0,0.0,0.0,0.0,0.0,1707,0.0,0.0,2140,419,6.0,20.0,99,TX,12491,9861,4082.4539999999997,1479.15,2455.389,1696.0919999999999,8493.0,225.0,0.0,771.0,0.0,0.0,0.0,0.0,329.0,0.0,96.0,0.0,0.0,6763,48487.0,860,3566,5,11,8
2224,48489,0,0.0,0.0,0.0,0.0,2057,0.0,0.0,3070,574,8.0,5.0,62,TX,20143,15352,7491.776,3039.6960000000004,3162.512,2487.024,812.0,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,14649,48489.0,2673,2856,2,10,8
2225,48491,570437,171131.1,119350.55755045822,17413.052101887202,112946.526,119766,53980.85171746172,61342.81641356112,63750,17388,376.0,629.0,204,TX,671418,511403,151375.288,51140.3,107394.63,99723.585,82057.0,1660.0,804.0,25111.0,0.0,456.0,0.0,203.0,13910.0,5928.0,4104.0,200.0,5432.0,425099,48491.0,147766,155310,100,410,354
2226,48493,50110,16786.85,9722.8756790776,1530.4813487483098,16987.29,6729,5292.2607889217,5702.7697366048005,4530,1340,24.0,15.0,62,TX,52735,40499,17050.079,5062.375,9274.271,7978.303,4248.0,0.0,0.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,27510,48493.0,6247,20894,8,25,25
2227,48495,0,0.0,0.0,0.0,0.0,834,0.0,0.0,820,203,2.0,1e-06,8,TX,7306,5252,2074.54,756.288,1171.1960000000001,976.8720000000002,2777.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,3196,48495.0,283,1646,2,4,5
2228,48497,67884,22605.372,12987.379848039722,2341.663161966348,20840.388000000003,8530,7285.224293958,8110.1999274133195,9150,2197,27.0,16.0,61,TX,74895,56624,22876.096,6455.1359999999995,13703.008000000002,10985.055999999999,23397.0,0.0,0.0,1683.0,0.0,0.0,0.0,0.0,494.0,0.0,636.0,0.0,0.0,27853,48497.0,5605,32385,20,43,30
2229,48499,45054,12615.12,7746.765017449679,1911.9958484590982,14372.225999999999,3998,4945.63374476694,5474.2721928777,7220,2105,21.0,17.0,37,TX,46857,38190,13710.210000000001,4200.9,9394.74,7523.43,20965.0,3956.0,0.0,2088.0,0.0,0.0,0.0,0.0,206.0,0.0,550.0,0.0,0.0,19990,48499.0,3618,20621,15,23,34
2230,48501,0,0.0,0.0,0.0,0.0,1075,0.0,0.0,610,120,3.0,2.0,17,TX,7451,5000,2035.0,780.0,1170.0,900.0,2412.0,40.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,3564,48501.0,342,2039,0,9,5
2231,48503,0,0.0,0.0,0.0,0.0,2294,0.0,0.0,2820,616,12.0,9.0,49,TX,17962,13726,5311.962,1633.394,3541.308,2690.2960000000003,10999.0,0.0,0.0,1844.0,0.0,0.0,0.0,0.0,206.0,0.0,228.0,0.0,0.0,7457,48503.0,962,7298,7,21,15
2232,48505,0,0.0,0.0,0.0,0.0,1315,0.0,0.0,1620,459,1.0,1e-06,67,TX,13849,9400,4333.4,2021.0,2162.0,1400.6000000000001,792.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,329.0,0.0,212.0,0.0,0.0,8668,48505.0,1877,2970,1,6,7
2233,48507,0,0.0,0.0,0.0,0.0,1093,0.0,0.0,1730,327,2.0,5.0,69,TX,9377,6644,3169.1880000000006,1335.4440000000002,1474.9679999999998,1043.108,451.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6255,48507.0,1984,1482,3,4,7
2234,49001,0,0.0,0.0,0.0,0.0,868,0.0,0.0,850,165,5.0,5.0,32,UT,7327,5225,1698.125,491.15000000000003,1254.0,752.4,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991.0,0.0,0.0,0.0,0.0,3330,49001.0,394,2781,1,10,8
2235,49003,54953,17584.96,6125.826637343511,1670.087242007814,12474.330999999998,8623,5754.509742243721,6459.16575428791,6440,1362,16.0,261.0,67,UT,61498,42768,13685.76,3891.888,10820.304000000002,5431.536,865.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,48262.0,0.0,298.0,1250.0,0.0,30036,49003.0,5274,22853,19,38,19
2236,49005,126336,32342.016000000003,15211.683630339841,3392.950965772032,18445.056,23323,13075.12062062976,15169.99836597504,17310,4361,57.0,202.0,57,UT,140173,99623,34868.05,9464.185,25603.111,11357.021999999999,1217.0,0.0,0.0,546.0,0.0,45.0,0.0,0.0,97751.0,0.0,670.0,0.0,631.0,77707,49005.0,18718,39457,21,88,40
2237,49007,0,0.0,0.0,0.0,0.0,3537,0.0,0.0,3050,956,11.0,39.0,81,UT,20571,15401,5390.35,1678.709,4266.077,1863.5210000000002,693.0,0.0,85.0,260.0,0.0,0.0,0.0,0.0,7675.0,0.0,270.0,0.0,0.0,10495,49007.0,2525,6719,10,17,11
